rcp_name,rcp_way,rcp_pat,weight,kcal,carbohydrate,protein,fat,natrium,tag,img,ingredients,MANUAL01,MANUAL_IMG01,MANUAL02,MANUAL_IMG02,MANUAL03,MANUAL_IMG03,MANUAL04,MANUAL_IMG04,MANUAL05,MANUAL_IMG05,MANUAL06,MANUAL_IMG06,RCP_NA_TIP
완두콩 스프,끓이기,일품,,169,20.8,12.4,4.7,117,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053611_1416213371666.jpg,"양파다진것 10g, 샐러리다진것 5g, 베이컨 13g, 완두콩 80g, 육수 120g, 생크림 2g, 소금 적당량, 후추 적당량","1. 양파와 셀러리는 다지고, 베이컨은 적당한 크기로 자른다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/927-1.jpg,"2. 팬에 베이컨을 넣고 볶다가 양파, 셀러리를 넣고 색이 나지 않게 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/927-2.jpg,3. 야채가 볶아지면 완두콩을 넣고 충분히 볶아준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/927-3.jpg,4. 완두콩이 반 정도 익으면 육수를 넣고 푹 끓여준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/927-4.jpg,5. 완두콩이 다 익으면 믹서에 간 뒤 체에 걸러낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/927-5.jpg,"6. 5를 냄비에 옮기고 기호에 맞게 소금, 후춧가루, 생크림을 넣는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/927-6.jpg,육수는 주로 닭뼈와 다양한 야채를 함께 넣고 끓인 닭 육수를 이용한다.
유부 만두찜,찌기,반찬,,114,8.7,9.31,6.1,163,가슴살,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053613_1416213373259.jpg,"유부 10g, 미나리 10g, 두부 20g, 닭가슴살 15g, 양파채썬것 15g, 당근채썬것 10g, 건표고버섯 5g, 시금치 10g, 소금적당량, 흰 후춧가루 적당량, 깨소금 1g, 참기름 1g [초간장] 멸치 육수 3g, 간장 2g, 식초 2g, 설탕 1g",1. 유부는 윗면을 살짝 잘라 내고 입을 벌려 주머니를 만든 뒤 끓는 물에 데쳐 냉수에 헹구고 미나리는 잎을 떼고 데쳐 냉수에 헹군다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/928-1.jpg,2. 두부는 면보에 물기를 짠 뒤 곱게 으깨고 닭고기는 껍질을 제거하여 곱게 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/928-2.jpg,"3. 양파와 당근, 불린 표고버섯은 곱게 채썰고 시금치는 끓는 물에 데쳐 물기를 짜고 2cm 길이로 썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/928-3.jpg,"4. 볼에 2, 3을 담고 소금, 흰 후춧가루, 깨소금과 참기름을 넣고 양념하여 만두소를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/928-4.jpg,5. 준비한 유부주머니에 만두소를 넣고 미나리로 묶어 김 오른 찜통에 10분 정도 찐다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/928-5.jpg,6. 초간장을 곁들여 낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/928-6.jpg,유부는 기름기를 제거하기 위해 끓는 물에 데쳐서 사용하는 것이 좋다.
펜네 파스타 샐러드,끓이기,반찬,,213,34.2,7.3,4.7,72,펜네,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053614_1416213374492.jpg,"펜넬파스타 40g, 청피망 10g, 홍피망 10g, 양파 10g, 완두콩 5g, 블랙올리브 2g, 아스파라거스 2g, 토마토콩카세 15g, 파마산치즈 4g, 소금적당량 [바질 페스토] 잣 2g, 올리브오일 2g, 바질 3g, 믹서에 갈아줌",1. 펜네 파스타를 끓는 소금물에 기름을 약간 넣고 10분정도 삶아 체에 밭쳐 물기를 뺀다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/929-1.jpg,"2. 청피망, 홍피망, 양파는 펜네 파스타 길이로 썰고, 완두콩은 끓는 물에 데쳐서 찬물에 헹군 뒤 물기를 뺀다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/929-2.jpg,3. 아스파라거스도 펜네 파스타 길이로 썰어 끓는 소금물에 데쳐 찬물에 식힌 뒤 물기를 뺀다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/929-3.jpg,4. 블랙올리브를 링 형태로 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/929-4.jpg,"5. 볼에 1과 바질 페스토, 소금을 넣고 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/929-5.jpg,6. 5와 나머지 야채들을 같이 섞어 접시에 담는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/929-6.jpg,파스타는 국수와 달리 전분량이 많지 않기 때문에 찬물에 헹구지 말고 물기를 빼서 그대로 식혀 사용한다.
해산물 옥수수 오븐구이,굽기,반찬,,112,8.5,9,4.7,211,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053615_1416213375835.jpg,"달걀 30g, 새우 5g, 바지락 3g, 도미살 5g, 슬라이스 햄 3g, 실파 2g, 토마토 10g, 애호박 25g, 캔 옥수수 20g, 슬라이스 치즈 8g, 홍고추 1g, 바질 1g, 올리브오일 1g, 마늘다진것 1g, 소금적당량, 후춧가루 적당량",1. 새우는 껍질과 내장을 제거하고 바지락은 살짝 데쳐 입이 열리면 살을 발라낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/930-1.jpg,2. 해산물은 0.5cm 크기로 썰고 실파는 송송 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/930-2.jpg,3. 토마토는 껍질을 벗겨 햄과 비슷한 크기로 썰고 바질은 굵게 채썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/930-3.jpg,"4. 팬에 올리브오일은 두르고 햄, 옥수수를 넣어 볶다가 풀어둔 달걀을 넣고 스크램블을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/930-4.jpg,"5. 4가 반 정도 익었을 때 해산물, 토마토, 바질을 넣고 홍고추로 장식하고 다 익으면 오븐용 용기에 담는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/930-5.jpg,6. 5에 치즈를 0.5cm 넓이로 잘라 격자로 올리고 오븐에서 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/930-6.jpg,달걀을 스크램블할 때에는 낮은 온도에서 서서히 익혀야 부드러운 질감을 얻을 수 있다.
향향 볶음밥,볶기,밥,,104,18.9,5.6,1.3,10,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053616_1416213376974.jpg,"감자 10g, 오이 10g, 목이버섯 5g, 닭고기 15g, 닭 육수 10g, 밥 50g, 파 9g, 식물성기름 1g, 소금적당량",1. 닭고기를 깍둑썰기한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/931-1.jpg,"2. 감자, 오이는 깍둑썰기 하고 목이버섯은 물에 불린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/931-2.jpg,3. 기름을 두른 팬에 1을 넣고 볶다가 닭 육수를 넣는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/931-3.jpg,"4. 닭고기가 익으면 감자, 목이버섯을 넣고 끓인 뒤 건진다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/931-4.jpg,5. 깨끗한 팬에 기름을 두르고 밥과 송송 썬 파를 넣고 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/931-5.jpg,"6. 5에 오이와 익힌 닭고기, 목이버섯, 소금을 넣어 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/931-6.jpg,목이버섯 대신 다른 버섯을 이용해도 된다.
흑임자 두부국,끓이기,국&찌개,,164,23.6,7.1,4.8,2,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053618_1416213378582.jpg,"불린 쌀 30g, 으깬 두부 35g, 검은 깨 5g, 물 90g, 소금적당량",1. 쌀을 씻어 불린 뒤 믹서나 절구에 넣고 곱게 간다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/932-1.jpg,2. 두부를 곱게 으깬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/932-2.jpg,3. 검은깨를 물에 넣어 돌맹이가 없도록 거른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/932-3.jpg,4. 3의 물기를 빼고 볶은 뒤 동량의 물을 넣고 곱게 간다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/932-4.jpg,"5. 냄비에 쌀과 두부, 적당량의 물을 넣고 센불에서 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/932-5.jpg,6. 불을 줄여 쌀이 퍼지면 2의 검은깨를 넣고 더 끓여 소금으로 간한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/932-6.jpg,검은깨 간 것을 체에 걸러내면 더 고운 죽을 만들 수 있다.
과일 요구르트 샐러드,기타,반찬,,77,18.2,2.6,0.2,20,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053621_1416213381018.jpg,"멜론 30g, 사과 30g, 바나나 20g, 오렌지 30g, 플레인 요구르트 30g, 레몬주스 5g, 오렌지주스 5g",1. 메론의 껍질을 벗기고 2cm 정도의 주사위모양으로 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/934-1.jpg,2. 사과는 껍질을 벗기고 메론과 같은 크기로 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/934-2.jpg,3. 바나나도 껍질을 벗기고 같은 크기로 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/934-3.jpg,4. 오렌지는 칼로 껍질을 도려내고 속살만 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/934-4.jpg,"5. 플레인 요구르트와 레몬주스, 오렌지주스를 섞어 드레싱을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/934-5.jpg,6. 볼에 과일을 한데 섞고 드래싱으로 버무려 완성한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/934-6.jpg,다양한 계절과를 활용하자
단호박 스프,끓이기,일품,,102,16,3.1,3.8,46,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053621_1416213381846.jpg,"버터 2g, 마늘 1g, 양파 10g, 샐러리 5g, 생강 1g, 닭육수 100g, 단호박 50g, 고구마 15g, 우유 10g, 라임주스 1g, 생크림 5g, 소금적당량, 후추적당량","1. 냄비에 버터를 녹인 후 마늘, 양파, 셀러리, 생강을 넣고 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/935-1.jpg,2. 양파와 셀러리가 부드러워지면 닭육수를 넣는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/935-2.jpg,"3. 2에 단호박, 고구마를 넣고 단호박이 부드러워질 때까지 약한불로 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/935-3.jpg,4. 단호박이 다 익으면 믹서에 부드러운 상태가 되도록 간다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/935-4.jpg,5. 4를 다시 냄비에 넣고 중간불로 끓인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/935-5.jpg,"6. 5에 우유, 라임주스, 소금, 후추, 크림을 넣어 마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/935-6.jpg,라임주스는 기호에 따라 생략해도 된다.
새우 완자탕,끓이기,국&찌개,,87,9.3,9.9,1.1,205,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053623_1416213383797.jpg,"새우 살 40g, 달걀흰자 5g, 전분 4g, 당면불린것 10g, 팽이버섯 10g, 부추 5g, 홍고추 3g, 다시마육수 70g, 국간장 1g, 마늘다진것 2g, 소금적당량, 흰 후춧가루 적당량","1. 곱게 다진 새우살에 소금, 흰 후춧가루로 밑간한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/937-1.jpg,"2. 1에 달걀흰자, 전분을 넣어 치댄후 지름 2cm 정도의 완자를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/937-2.jpg,"3. 불린 당면, 팽이버섯, 부추는 5cm 길이로 자르고 홍고추는 2cm 길이로 채썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/937-3.jpg,4. 냄비에 다시마 육수를 넣어 끓으면 2의 완자를 넣고 불을 줄인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/937-4.jpg,"5. 완자가 떠오르면 불린 당면, 팽이버섯, 부추, 홍고추 순으로 넣는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/937-5.jpg,"6. 다진마늘, 국간장, 소금으로 간한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/937-6.jpg,새우 대신 흰살생선으로 만들어도 가능하다.
생강향의 고구마 크로켓,튀기기,후식,,205,25.2,2.2,10.9,49,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053625_1416213385372.jpg,"고구마 60g, 생강 2g, 생크림 3g, 버터 2g, 꿀 2g, 밀가루 3g, 달걀물 5g, 빵가루 3g, 튀김기름 8g, 소금적당량, 후추적당량",1. 고구마를 삶아 껍질을 제거하고 오븐에 넣어 수분을 제거한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/938-1.jpg,2. 생강을 편으로 썰어 생크림과 섞어 생강향이 우러나도록 살짝 끓인 후 체에 거른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/938-2.jpg,3. 볼에 1을 넣고 으깬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/938-3.jpg,4. 3에 2를 넣고 골고루 섞어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/938-4.jpg,"5. 버터, 꿀, 소금, 후추를 넣어 맛을 내고 원하는 모양으로 빚는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/938-5.jpg,"6. 5에 밀가루, 달걀물, 빵가루 순으로 묻혀 180℃ 기름에 튀긴다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/938-6.jpg,오븐이 없으면 뜨거운 팬에서 고구마의 수분을 제거하도록 한다.
알파벳 스프,끓이기,일품,,109,17.4,4.6,2.1,36,알파벳면,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053626_1416213386512.jpg,"양파 1cm 정사각형 14g, 샐러리 1cm 정사각형 7g, 당근 1cm 정사각형 7g, 마늘다진것 1g, 식용유 1g, 닭육수 150g, 후추적당량, 소금적당량, 월계수잎, 알파벳파스타 20g",1. 냄비에 기름을 두르고 중간불로 열을 가열한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/939-1.jpg,"2. 1에 양파, 셀러리, 당근을 넣고 색이 나지 않도록 부드러워 질 때까지 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/939-2.jpg,3. 야채가 익을 때 쯤 마늘을 넣고 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/939-3.jpg,"4. 3에 닭육수, 후추, 월계수잎을 넣고 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/939-4.jpg,5. 중간불로 줄이고 35분 정도 은근하게 끓인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/939-5.jpg,6. 여기에 알파벳 파스타를 넣고 약 10분간 저어주며 끓인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/939-6.jpg,알파벳 파스타를 넣고 지나치게 오래 가열하면 파스타 모양이 파괴될 수 있으므로 주의한다.
야채 과일 돌구이,굽기,반찬,,71,18.2,1.2,0.2,5,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053627_1416213387667.jpg,"단호박 30g, 고구마 30g, 오렌지 30g, 소금적당량",1. 냄비 전체에 작은 돌을 깔고 돌이 뜨거워질 때까지 불에 올려놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/940-1.jpg,"2. 단호박, 고구마, 오렌지를 0.5cm 두께로 자른다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/940-2.jpg,3. 2의 표면에 소금을 살짝 뿌린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/940-3.jpg,4. 뜨거워진 돌 위에 3을 올린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/940-4.jpg,5. 뚜껑을 닫고 약한 불에서 속이 익을 때 까지 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/940-5.jpg,"6. 소금, 된장소스, 참깨소스 등 취향에 맞는 소스를 골라 찍어 먹는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/940-6.jpg,"조직이 단단한 과일과 야채를 사용하는 것이 적당하다. 된장소스:된장, 설탕, 참께, 참기름, 땅콩버터를 섞어 만든다. 참깨소스:식초, 땅콩버터, 깨소금, 설탕을 섞어 만든다."
야채볶음,볶기,반찬,,91,15.4,2.4,3.1,10,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053629_1416213389072.jpg,"감자 20g, 양송이버섯 15g, 당근 15g, 건목이버섯 5g, 산마 10g, 참기름 1g, 물전분 6g, 육수 6g, 식용유 2g, 소금적당량",1. 당근과 감자를 2cm 주사위모양으로 자르고 버섯은 4등분한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/941-1.jpg,2. 산마를 끓는 물에 데친다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/941-2.jpg,"3. 기름을 두른 팬을 가열한 후 당근, 감자, 데친 마를 넣고 볶은 뒤 육수를 넣는다",http://www.foodsafetykorea.go.kr/uploadimg/cook/941-3.jpg,4. 육수가 끓으면 양송이버섯과 목이버섯을 넣고 소금으로 간한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/941-4.jpg,5. 물 전분을 넣어 농도를 맞춘다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/941-5.jpg,6. 참기름을 넣어 향을 낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/941-6.jpg,
야채빵,굽기,후식,,194,33.7,6,3.2,188,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053630_1416213390212.jpg,"밀가루 30g, 베이킹파우더 1g, 버터 2g, 달걀 12g, 설탕 5g, 당근 10g, 양파 10g, 캔옥수수 10g, 완두콩 10g, 우유 10g, 소금적당량",1. 밀가루와 베이킹파우더를 섞어 체에 내린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/942-1.jpg,"2. 녹인 버터에 달걀, 소금, 설탕을 넣고 1을 넣어 골고루 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/942-2.jpg,"3. 당근, 양파는 0.5cm 주사위모양으로 썰어 데친다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/942-3.jpg,"4. 옥수수, 완두콩을 물에 헹군다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/942-4.jpg,"5. 2에 당근, 양파, 옥수수, 완두콩, 우유를 넣고 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/942-5.jpg,6. 모양 틀에 넣어 김이 오른 찜통에서 10분간 찐다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/942-6.jpg,
영양 달걀찜,찌기,반찬,,76,7.1,5.8,3,87,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053631_1416213391320.jpg,"죽순 5g, 밤 5g, 찐 어묵 5g, 건표고버섯 3g, 은행 5g, 새우 5g, 잣 1g, 달걀 20g, 쑥갓 1g, 멸치 육수 50g, 소금적당량",1. 죽순은 빗살을 살려 썰고 밤은 껍질을 벗겨 4등분한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/943-1.jpg,2. 찐 어묵은 얇게 썰고 표고버섯은 미지근한 물에 불려 어슷하게 4등분 한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/943-2.jpg,3. 볼에 달걀 풀고 달걀 부피의 2.5배의 멸치 육수를 넣고 소금으로 간을 한 뒤 거품기로 잘 풀어 체에 내린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/943-3.jpg,"4. 끓는 물에 은행, 죽순, 밤, 새우 순으로 데친다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/943-4.jpg,5. 데쳐 낸 은행은 껍질을 벗기고 새우는 머리와 껍질을 제거한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/943-5.jpg,6. 찜 용기에 준비한 속 재료들을 담고 준비한 달걀 물을 부어 찜통에서 약 12분간 찐다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/943-6.jpg,찜통이 없는 경우 냄비에 중탕을 하도록 한다.
유부 달걀찜,찌기,반찬,,87,3.9,6.1,5.4,209,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053632_1416213392616.jpg,"유부 8g, 달걀 30g, 당근 7g, 멸치 육수 50g, 간장 3g, 설탕 2g, 소금적당량",1. 유부는 윗면을 잘라 내고 입을 벌려서 주머니를 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/944-1.jpg,2. 1을 끓는 물에 데친 뒤 냉수에 헹군다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/944-2.jpg,3. 달걀을 그릇에 풀고 다진 당근과 소금을 넣고 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/944-3.jpg,4. 2에 3을 넣어 꼬지로 주름을 잡아 끝부분을 마무리한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/944-4.jpg,"5. 냄비에 멸치 육수와 간장, 설탕, 소금을 넣는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/944-5.jpg,6. 5에 4를 넣어 10분정도 끓인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/944-6.jpg,달걀 노른자의 형태가 유지되도록 주의한다.
